transaction_id,timestamp,minute_offset,payment_method,bank,region,merchant_id,amount,success,failure_reason
TXN0004738,2026-08-30 07:51:05+00:00,144,UPI,KOTAK,South,M004,5602.49,1,NONE
TXN0004751,2026-08-30 07:51:06+00:00,144,UPI,AXIS,East,M003,3293.54,1,NONE
TXN0001111,2026-08-30 07:51:07+00:00,144,UPI,ICICI,East,M004,622.66,0,ISSUER_TIMEOUT
TXN0000957,2026-08-30 07:51:07+00:00,144,CARD,HDFC,North,M002,1814.73,1,NONE
TXN0003082,2026-08-30 07:51:07+00:00,144,UPI,AXIS,South,M003,1092.93,1,NONE
TXN0004025,2026-08-30 07:51:08+00:00,144,CARD,SBI,South,M003,1001.26,1,NONE
TXN0006848,2026-08-30 07:51:08+00:00,144,UPI,SBI,South,M004,405.78,1,NONE
TXN0000666,2026-08-30 07:51:15+00:00,144,NETBANKING,HDFC,North,M002,1433.16,1,NONE
TXN0004699,2026-08-30 07:51:18+00:00,144,CARD,SBI,East,M005,811.41,1,NONE
TXN0001436,2026-08-30 07:51:18+00:00,144,NETBANKING,HDFC,South,M005,804.32,1,NONE
TXN0001445,2026-08-30 07:51:22+00:00,144,UPI,KOTAK,South,M004,3211.39,1,NONE
TXN0000104,2026-08-30 07:51:24+00:00,144,UPI,AXIS,East,M005,2303.65,1,NONE
TXN0002616,2026-08-30 07:51:24+00:00,144,UPI,ICICI,Central,M005,2532.88,0,ISSUER_TIMEOUT
TXN0001591,2026-08-30 07:51:25+00:00,144,UPI,HDFC,North,M003,427.18,1,NONE
TXN0001044,2026-08-30 07:51:25+00:00,144,UPI,SBI,West,M004,712.96,1,NONE
TXN0000183,2026-08-30 07:51:26+00:00,144,UPI,HDFC,North,M006,1316.64,1,NONE
TXN0004013,2026-08-30 07:51:27+00:00,144,UPI,AXIS,North,M005,721.43,1,NONE
TXN0003945,2026-08-30 07:51:27+00:00,144,UPI,KOTAK,West,M003,475.1,1,NONE
TXN0005981,2026-08-30 07:51:31+00:00,144,WALLET,HDFC,East,M003,2248.85,1,NONE
TXN0000475,2026-08-30 07:51:31+00:00,144,CARD,SBI,East,M002,673.51,1,NONE
TXN0002977,2026-08-30 07:51:34+00:00,144,CARD,ICICI,North,M003,3004.43,1,NONE
TXN0000421,2026-08-30 07:51:35+00:00,144,CARD,SBI,North,M003,528.51,1,NONE
TXN0003728,2026-08-30 07:51:35+00:00,144,UPI,KOTAK,North,M005,497.68,1,NONE
TXN0004568,2026-08-30 07:51:38+00:00,144,UPI,ICICI,West,M001,6121.01,0,ISSUER_TIMEOUT
TXN0005251,2026-08-30 07:51:40+00:00,144,CARD,SBI,East,M003,912.82,1,NONE
TXN0002816,2026-08-30 07:51:41+00:00,144,CARD,ICICI,Central,M001,2007.64,1,NONE
TXN0000275,2026-08-30 07:51:44+00:00,144,UPI,HDFC,East,M001,514.38,1,NONE
TXN0003860,2026-08-30 07:51:50+00:00,144,CARD,AXIS,West,M003,2236.49,1,NONE
TXN0000355,2026-08-30 07:51:52+00:00,144,CARD,ICICI,South,M005,1839.5,0,CUSTOMER_CANCELLED
TXN0000013,2026-08-30 07:51:52+00:00,144,UPI,SBI,North,M006,445.96,1,NONE
TXN0001010,2026-08-30 07:51:53+00:00,144,CARD,HDFC,North,M003,7206.24,1,NONE
TXN0002949,2026-08-30 07:51:55+00:00,144,UPI,KOTAK,Central,M005,3959.63,1,NONE
TXN0002688,2026-08-30 07:51:56+00:00,144,WALLET,AXIS,South,M004,4176.52,1,NONE
TXN0003810,2026-08-30 07:51:56+00:00,144,UPI,SBI,West,M001,1342.07,1,NONE
TXN0004031,2026-08-30 07:51:58+00:00,144,UPI,AXIS,South,M002,3544.06,1,NONE
TXN0006303,2026-08-30 07:51:59+00:00,144,NETBANKING,AXIS,East,M003,1160.51,1,NONE
TXN0003029,2026-08-30 07:51:59+00:00,144,CARD,SBI,South,M003,3968.2,1,NONE
TXN0006661,2026-08-30 07:52:00+00:00,145,UPI,ICICI,East,M006,2265.5,1,NONE
TXN0005216,2026-08-30 07:52:03+00:00,145,NETBANKING,AXIS,South,M006,954.88,1,NONE
TXN0006578,2026-08-30 07:52:05+00:00,145,WALLET,AXIS,East,M006,468.66,1,NONE
TXN0000012,2026-08-30 07:52:07+00:00,145,UPI,SBI,Central,M006,1232.06,1,NONE
TXN0006497,2026-08-30 07:52:08+00:00,145,UPI,SBI,North,M006,1319.73,1,NONE
TXN0003012,2026-08-30 07:52:11+00:00,145,UPI,HDFC,South,M004,1939.39,1,NONE
TXN0004132,2026-08-30 07:52:11+00:00,145,CARD,HDFC,East,M002,698.58,1,NONE
TXN0004254,2026-08-30 07:52:11+00:00,145,UPI,AXIS,South,M002,2214.47,1,NONE
TXN0000724,2026-08-30 07:52:16+00:00,145,UPI,ICICI,South,M004,992.47,0,ISSUER_TIMEOUT
TXN0005065,2026-08-30 07:52:17+00:00,145,UPI,AXIS,South,M002,1397.13,1,NONE
TXN0000005,2026-08-30 07:52:18+00:00,145,CARD,HDFC,North,M002,4366.13,1,NONE
TXN0002411,2026-08-30 07:52:23+00:00,145,CARD,HDFC,South,M001,4518.38,1,NONE
TXN0002132,2026-08-30 07:52:27+00:00,145,WALLET,HDFC,East,M006,401.35,1,NONE
TXN0000215,2026-08-30 07:52:28+00:00,145,CARD,ICICI,South,M006,2349.05,1,NONE
TXN0006167,2026-08-30 07:52:29+00:00,145,UPI,KOTAK,South,M003,1101.57,1,NONE
TXN0006606,2026-08-30 07:52:30+00:00,145,UPI,ICICI,South,M005,803.12,0,ISSUER_TIMEOUT
TXN0000447,2026-08-30 07:52:39+00:00,145,WALLET,HDFC,Central,M005,5610.27,1,NONE
TXN0000633,2026-08-30 07:52:39+00:00,145,CARD,ICICI,East,M004,390.84,1,NONE
TXN0001140,2026-08-30 07:52:40+00:00,145,UPI,KOTAK,North,M004,7778.25,1,NONE
TXN0004974,2026-08-30 07:52:42+00:00,145,UPI,KOTAK,South,M003,2002.26,1,NONE
TXN0005477,2026-08-30 07:52:42+00:00,145,UPI,HDFC,West,M003,2376.16,1,NONE
TXN0007162,2026-08-30 07:52:43+00:00,145,NETBANKING,ICICI,South,M004,1101.75,1,NONE
TXN0003808,2026-08-30 07:52:43+00:00,145,NETBANKING,HDFC,West,M004,3834.86,0,BANK_DECLINED
TXN0005902,2026-08-30 07:52:43+00:00,145,UPI,HDFC,South,M002,1407.73,1,NONE
TXN0001481,2026-08-30 07:52:46+00:00,145,UPI,AXIS,South,M002,768.85,1,NONE
TXN0003365,2026-08-30 07:52:47+00:00,145,UPI,HDFC,West,M003,479.4,1,NONE
TXN0002021,2026-08-30 07:52:47+00:00,145,WALLET,SBI,West,M004,1271.45,1,NONE
TXN0006628,2026-08-30 07:52:47+00:00,145,UPI,SBI,South,M006,207.25,1,NONE
TXN0003008,2026-08-30 07:52:48+00:00,145,UPI,HDFC,East,M002,482.09,1,NONE
TXN0003049,2026-08-30 07:52:48+00:00,145,WALLET,SBI,West,M002,1856.05,1,NONE
TXN0001803,2026-08-30 07:52:49+00:00,145,UPI,ICICI,North,M004,975.43,1,NONE
TXN0002149,2026-08-30 07:52:49+00:00,145,CARD,SBI,South,M002,1305.41,1,NONE
TXN0004914,2026-08-30 07:52:50+00:00,145,UPI,KOTAK,North,M002,331.54,1,NONE
TXN0002365,2026-08-30 07:52:52+00:00,145,UPI,ICICI,North,M003,194.07,0,ISSUER_TIMEOUT
TXN0004634,2026-08-30 07:52:54+00:00,145,UPI,SBI,North,M002,821.16,1,NONE
TXN0004281,2026-08-30 07:52:55+00:00,145,WALLET,AXIS,North,M004,472.29,1,NONE
TXN0000212,2026-08-30 07:52:55+00:00,145,UPI,AXIS,East,M002,1356.87,1,NONE
TXN0006576,2026-08-30 07:52:56+00:00,145,CARD,KOTAK,South,M004,780.23,1,NONE
TXN0004611,2026-08-30 07:52:56+00:00,145,WALLET,ICICI,South,M005,583.68,1,NONE
TXN0003575,2026-08-30 07:52:59+00:00,145,CARD,HDFC,Central,M001,879.48,1,NONE
TXN0005532,2026-08-30 07:53:00+00:00,146,NETBANKING,ICICI,West,M001,2482.64,1,NONE
TXN0003237,2026-08-30 07:53:04+00:00,146,UPI,AXIS,West,M004,1436.5,1,NONE
TXN0001590,2026-08-30 07:53:04+00:00,146,CARD,ICICI,West,M003,1131.12,1,NONE
TXN0002195,2026-08-30 07:53:05+00:00,146,UPI,KOTAK,East,M004,2662.98,1,NONE
TXN0000755,2026-08-30 07:53:05+00:00,146,UPI,SBI,South,M002,4367.73,1,NONE
TXN0000816,2026-08-30 07:53:08+00:00,146,UPI,HDFC,West,M002,1925.14,1,NONE
TXN0000091,2026-08-30 07:53:09+00:00,146,CARD,ICICI,North,M002,3458.97,0,TIMEOUT
TXN0004315,2026-08-30 07:53:12+00:00,146,CARD,HDFC,North,M006,1379.15,1,NONE
TXN0001946,2026-08-30 07:53:14+00:00,146,CARD,KOTAK,South,M003,1335.28,1,NONE
TXN0005073,2026-08-30 07:53:14+00:00,146,NETBANKING,SBI,West,M004,4598.92,1,NONE
TXN0002841,2026-08-30 07:53:14+00:00,146,UPI,ICICI,East,M004,2419.49,0,ISSUER_TIMEOUT
TXN0000270,2026-08-30 07:53:14+00:00,146,NETBANKING,ICICI,East,M005,197.06,1,NONE
TXN0002898,2026-08-30 07:53:15+00:00,146,UPI,HDFC,South,M005,1092.7,1,NONE
TXN0000112,2026-08-30 07:53:17+00:00,146,UPI,SBI,North,M001,5555.63,0,CUSTOMER_CANCELLED
TXN0000488,2026-08-30 07:53:21+00:00,146,UPI,AXIS,East,M004,1252.88,1,NONE
TXN0003579,2026-08-30 07:53:22+00:00,146,UPI,AXIS,North,M006,863.55,1,NONE
TXN0004142,2026-08-30 07:53:22+00:00,146,NETBANKING,SBI,East,M003,2460.03,1,NONE
TXN0006353,2026-08-30 07:53:24+00:00,146,UPI,AXIS,South,M001,1076.71,1,NONE
TXN0003087,2026-08-30 07:53:26+00:00,146,UPI,ICICI,South,M006,6433.14,0,ISSUER_TIMEOUT
TXN0000332,2026-08-30 07:53:26+00:00,146,CARD,ICICI,North,M006,908.85,1,NONE
TXN0000082,2026-08-30 07:53:27+00:00,146,CARD,SBI,Central,M005,5450.0,1,NONE
TXN0004370,2026-08-30 07:53:28+00:00,146,UPI,ICICI,North,M006,3163.44,1,NONE
TXN0002706,2026-08-30 07:53:28+00:00,146,CARD,SBI,East,M001,3469.48,1,NONE
TXN0003809,2026-08-30 07:53:31+00:00,146,CARD,SBI,Central,M006,1354.95,1,NONE
TXN0005074,2026-08-30 07:53:34+00:00,146,UPI,AXIS,Central,M001,1009.01,0,TIMEOUT
TXN0005117,2026-08-30 07:53:34+00:00,146,CARD,ICICI,South,M006,2020.07,1,NONE
TXN0004532,2026-08-30 07:53:35+00:00,146,UPI,AXIS,Central,M005,107.95,1,NONE
TXN0002791,2026-08-30 07:53:35+00:00,146,CARD,HDFC,South,M006,1513.06,1,NONE
TXN0002407,2026-08-30 07:53:37+00:00,146,UPI,SBI,West,M003,2220.11,1,NONE
TXN0002156,2026-08-30 07:53:38+00:00,146,UPI,AXIS,North,M004,1458.85,1,NONE
TXN0000715,2026-08-30 07:53:38+00:00,146,UPI,KOTAK,East,M002,2295.93,1,NONE
TXN0006600,2026-08-30 07:53:39+00:00,146,NETBANKING,HDFC,North,M004,3295.44,1,NONE
TXN0002789,2026-08-30 07:53:41+00:00,146,CARD,KOTAK,West,M002,1499.66,1,NONE
TXN0006184,2026-08-30 07:53:41+00:00,146,UPI,HDFC,South,M002,1438.51,1,NONE
TXN0002009,2026-08-30 07:53:44+00:00,146,UPI,ICICI,South,M004,3328.25,1,NONE
TXN0003613,2026-08-30 07:53:48+00:00,146,UPI,AXIS,East,M003,5117.28,1,NONE
TXN0004162,2026-08-30 07:53:49+00:00,146,UPI,KOTAK,East,M002,1684.68,1,NONE
TXN0002423,2026-08-30 07:53:50+00:00,146,WALLET,KOTAK,North,M004,1050.27,1,NONE
TXN0001780,2026-08-30 07:53:50+00:00,146,CARD,KOTAK,North,M002,821.52,1,NONE
TXN0000726,2026-08-30 07:53:54+00:00,146,NETBANKING,AXIS,North,M003,4648.58,1,NONE
TXN0002013,2026-08-30 07:54:00+00:00,147,NETBANKING,SBI,East,M004,1272.15,1,NONE
TXN0004982,2026-08-30 07:54:02+00:00,147,NETBANKING,SBI,West,M001,4349.26,1,NONE
TXN0004797,2026-08-30 07:54:04+00:00,147,UPI,HDFC,South,M006,3841.58,1,NONE
TXN0001420,2026-08-30 07:54:07+00:00,147,UPI,AXIS,West,M001,1929.64,1,NONE
TXN0004235,2026-08-30 07:54:09+00:00,147,NETBANKING,SBI,East,M001,1445.43,1,NONE
TXN0006912,2026-08-30 07:54:10+00:00,147,UPI,AXIS,Central,M003,1568.77,0,TIMEOUT
TXN0001168,2026-08-30 07:54:10+00:00,147,CARD,HDFC,Central,M004,2659.31,1,NONE
TXN0005410,2026-08-30 07:54:11+00:00,147,CARD,HDFC,Central,M001,3808.48,1,NONE
TXN0000194,2026-08-30 07:54:11+00:00,147,CARD,KOTAK,East,M002,658.28,1,NONE
TXN0004739,2026-08-30 07:54:12+00:00,147,CARD,SBI,East,M001,254.96,1,NONE
TXN0002025,2026-08-30 07:54:13+00:00,147,UPI,SBI,Central,M004,2600.85,1,NONE
TXN0000353,2026-08-30 07:54:14+00:00,147,UPI,AXIS,South,M004,2980.16,1,NONE
TXN0000660,2026-08-30 07:54:14+00:00,147,UPI,SBI,North,M001,1020.9,1,NONE
TXN0005151,2026-08-30 07:54:15+00:00,147,WALLET,SBI,Central,M002,1072.42,1,NONE
TXN0005366,2026-08-30 07:54:16+00:00,147,UPI,ICICI,North,M005,238.33,1,NONE
TXN0005093,2026-08-30 07:54:20+00:00,147,NETBANKING,AXIS,West,M003,682.38,1,NONE
TXN0005343,2026-08-30 07:54:20+00:00,147,CARD,AXIS,South,M006,4079.55,1,NONE
TXN0001208,2026-08-30 07:54:21+00:00,147,UPI,AXIS,South,M002,3183.86,1,NONE
TXN0004901,2026-08-30 07:54:22+00:00,147,CARD,HDFC,Central,M004,1699.66,1,NONE
TXN0006704,2026-08-30 07:54:23+00:00,147,UPI,AXIS,North,M004,622.62,1,NONE
TXN0002434,2026-08-30 07:54:27+00:00,147,UPI,SBI,Central,M001,1509.93,1,NONE
TXN0002351,2026-08-30 07:54:27+00:00,147,CARD,HDFC,North,M004,4540.95,1,NONE
TXN0004628,2026-08-30 07:54:28+00:00,147,NETBANKING,ICICI,South,M004,323.92,1,NONE
TXN0001571,2026-08-30 07:54:31+00:00,147,UPI,HDFC,South,M005,3651.92,1,NONE
TXN0004827,2026-08-30 07:54:32+00:00,147,UPI,SBI,East,M001,769.57,1,NONE
TXN0007089,2026-08-30 07:54:33+00:00,147,NETBANKING,AXIS,North,M006,776.23,1,NONE
TXN0000764,2026-08-30 07:54:33+00:00,147,UPI,HDFC,Central,M002,619.4,1,NONE
TXN0002826,2026-08-30 07:54:37+00:00,147,UPI,AXIS,South,M006,2264.66,1,NONE
TXN0001375,2026-08-30 07:54:40+00:00,147,UPI,SBI,South,M006,1139.51,1,NONE
TXN0000613,2026-08-30 07:54:40+00:00,147,WALLET,HDFC,North,M003,1973.49,1,NONE
TXN0001047,2026-08-30 07:54:45+00:00,147,UPI,HDFC,East,M006,552.12,1,NONE
TXN0001087,2026-08-30 07:54:48+00:00,147,UPI,SBI,East,M002,779.38,1,NONE
TXN0006063,2026-08-30 07:54:50+00:00,147,NETBANKING,ICICI,South,M004,803.66,1,NONE
TXN0005890,2026-08-30 07:54:50+00:00,147,CARD,ICICI,Central,M004,1262.3,1,NONE
TXN0004154,2026-08-30 07:54:50+00:00,147,NETBANKING,HDFC,Central,M005,2173.79,1,NONE
TXN0000822,2026-08-30 07:54:51+00:00,147,NETBANKING,SBI,South,M005,3237.28,1,NONE
TXN0003530,2026-08-30 07:54:54+00:00,147,CARD,ICICI,West,M003,346.26,1,NONE
TXN0002535,2026-08-30 07:54:55+00:00,147,CARD,KOTAK,West,M002,837.44,1,NONE
TXN0006648,2026-08-30 07:54:56+00:00,147,CARD,HDFC,South,M005,711.25,1,NONE
TXN0004155,2026-08-30 07:54:57+00:00,147,UPI,ICICI,West,M001,1251.65,1,NONE
TXN0001464,2026-08-30 07:55:01+00:00,148,UPI,HDFC,South,M006,1543.31,1,NONE
TXN0005525,2026-08-30 07:55:04+00:00,148,UPI,HDFC,North,M004,1689.74,1,NONE
TXN0005537,2026-08-30 07:55:04+00:00,148,WALLET,ICICI,North,M005,390.72,1,NONE
TXN0004835,2026-08-30 07:55:08+00:00,148,UPI,SBI,South,M001,1008.53,1,NONE
TXN0001063,2026-08-30 07:55:09+00:00,148,NETBANKING,KOTAK,South,M001,5600.84,1,NONE
TXN0004092,2026-08-30 07:55:10+00:00,148,CARD,HDFC,West,M003,1356.49,1,NONE
TXN0005817,2026-08-30 07:55:11+00:00,148,CARD,SBI,South,M004,1064.05,0,BANK_DECLINED
TXN0005907,2026-08-30 07:55:13+00:00,148,UPI,AXIS,Central,M005,2409.73,1,NONE
TXN0007186,2026-08-30 07:55:14+00:00,148,CARD,ICICI,South,M005,2690.71,1,NONE
TXN0004058,2026-08-30 07:55:16+00:00,148,UPI,AXIS,East,M004,2508.08,1,NONE
TXN0002974,2026-08-30 07:55:18+00:00,148,NETBANKING,AXIS,North,M005,902.01,0,INSUFFICIENT_FUNDS
TXN0001815,2026-08-30 07:55:20+00:00,148,UPI,HDFC,East,M003,2675.71,1,NONE
TXN0006252,2026-08-30 07:55:20+00:00,148,NETBANKING,SBI,East,M001,2609.54,1,NONE
TXN0005915,2026-08-30 07:55:22+00:00,148,UPI,AXIS,South,M006,313.91,1,NONE
TXN0000956,2026-08-30 07:55:23+00:00,148,UPI,HDFC,West,M005,4988.43,1,NONE
TXN0006562,2026-08-30 07:55:24+00:00,148,UPI,SBI,East,M001,767.49,1,NONE
TXN0005681,2026-08-30 07:55:24+00:00,148,CARD,HDFC,North,M002,2549.64,1,NONE
TXN0004188,2026-08-30 07:55:26+00:00,148,UPI,ICICI,North,M003,2381.71,0,ISSUER_TIMEOUT
TXN0004763,2026-08-30 07:55:28+00:00,148,CARD,ICICI,North,M001,807.41,1,NONE
TXN0003722,2026-08-30 07:55:28+00:00,148,CARD,HDFC,West,M006,832.03,1,NONE
TXN0006384,2026-08-30 07:55:31+00:00,148,WALLET,KOTAK,East,M006,825.57,1,NONE
TXN0005978,2026-08-30 07:55:31+00:00,148,UPI,SBI,West,M005,3201.95,1,NONE
TXN0000425,2026-08-30 07:55:31+00:00,148,CARD,SBI,South,M005,1215.73,0,BANK_DECLINED
TXN0006358,2026-08-30 07:55:33+00:00,148,CARD,ICICI,West,M002,1494.69,1,NONE
TXN0003309,2026-08-30 07:55:35+00:00,148,UPI,AXIS,South,M003,1797.78,1,NONE
TXN0006181,2026-08-30 07:55:36+00:00,148,CARD,KOTAK,West,M005,1075.0,1,NONE
TXN0002820,2026-08-30 07:55:38+00:00,148,UPI,HDFC,East,M004,753.76,1,NONE
TXN0002584,2026-08-30 07:55:40+00:00,148,UPI,AXIS,Central,M006,3433.83,1,NONE
TXN0001465,2026-08-30 07:55:41+00:00,148,UPI,SBI,East,M004,616.56,1,NONE
TXN0001978,2026-08-30 07:55:43+00:00,148,CARD,HDFC,South,M004,1244.34,1,NONE
TXN0004737,2026-08-30 07:55:45+00:00,148,NETBANKING,KOTAK,West,M001,625.38,1,NONE
TXN0005144,2026-08-30 07:55:49+00:00,148,UPI,SBI,East,M005,3497.58,1,NONE
TXN0005610,2026-08-30 07:55:50+00:00,148,UPI,ICICI,East,M004,1213.16,1,NONE
TXN0003185,2026-08-30 07:55:50+00:00,148,CARD,ICICI,North,M003,4777.3,1,NONE
TXN0001079,2026-08-30 07:55:50+00:00,148,UPI,HDFC,South,M003,955.79,1,NONE
TXN0006296,2026-08-30 07:55:53+00:00,148,UPI,HDFC,North,M005,1284.0,1,NONE
TXN0005183,2026-08-30 07:55:55+00:00,148,NETBANKING,HDFC,North,M001,376.83,1,NONE
TXN0003048,2026-08-30 07:55:56+00:00,148,UPI,SBI,North,M002,1393.6,1,NONE
TXN0000510,2026-08-30 07:55:57+00:00,148,CARD,KOTAK,Central,M002,628.77,0,BANK_DECLINED
TXN0006741,2026-08-30 07:55:58+00:00,148,UPI,AXIS,East,M005,649.88,1,NONE
TXN0006940,2026-08-30 07:56:00+00:00,149,NETBANKING,AXIS,West,M002,1581.15,1,NONE
TXN0001547,2026-08-30 07:56:01+00:00,149,UPI,AXIS,West,M004,433.48,1,NONE
TXN0003322,2026-08-30 07:56:02+00:00,149,CARD,AXIS,North,M005,936.04,1,NONE
TXN0006111,2026-08-30 07:56:07+00:00,149,UPI,AXIS,South,M001,2643.46,1,NONE
TXN0005808,2026-08-30 07:56:07+00:00,149,UPI,ICICI,Central,M001,2824.97,1,NONE
TXN0003312,2026-08-30 07:56:07+00:00,149,WALLET,HDFC,East,M006,207.01,1,NONE
TXN0001723,2026-08-30 07:56:07+00:00,149,UPI,ICICI,West,M005,7502.77,1,NONE
TXN0006523,2026-08-30 07:56:08+00:00,149,WALLET,HDFC,North,M005,951.33,1,NONE
TXN0004479,2026-08-30 07:56:10+00:00,149,WALLET,SBI,South,M005,6432.44,1,NONE
TXN0000974,2026-08-30 07:56:10+00:00,149,UPI,SBI,West,M004,2849.05,1,NONE
TXN0002426,2026-08-30 07:56:12+00:00,149,UPI,AXIS,North,M006,1554.69,1,NONE
TXN0003396,2026-08-30 07:56:13+00:00,149,WALLET,SBI,West,M004,688.38,1,NONE
TXN0001548,2026-08-30 07:56:14+00:00,149,UPI,HDFC,Central,M001,1452.96,1,NONE
TXN0003130,2026-08-30 07:56:16+00:00,149,CARD,AXIS,South,M004,850.44,1,NONE
TXN0003850,2026-08-30 07:56:16+00:00,149,CARD,HDFC,West,M005,1528.96,1,NONE
TXN0005274,2026-08-30 07:56:16+00:00,149,UPI,SBI,North,M006,1243.09,1,NONE
TXN0000893,2026-08-30 07:56:17+00:00,149,UPI,ICICI,North,M001,2151.91,1,NONE
TXN0000529,2026-08-30 07:56:17+00:00,149,CARD,SBI,East,M005,1595.36,1,NONE
TXN0005588,2026-08-30 07:56:21+00:00,149,CARD,AXIS,West,M002,1171.77,1,NONE
TXN0003701,2026-08-30 07:56:23+00:00,149,NETBANKING,HDFC,East,M001,630.96,1,NONE
TXN0006249,2026-08-30 07:56:23+00:00,149,NETBANKING,HDFC,East,M003,1657.9,0,CUSTOMER_CANCELLED
TXN0005934,2026-08-30 07:56:26+00:00,149,NETBANKING,KOTAK,South,M006,5832.4,1,NONE
TXN0001352,2026-08-30 07:56:28+00:00,149,UPI,KOTAK,South,M002,2885.24,1,NONE
TXN0003326,2026-08-30 07:56:33+00:00,149,CARD,HDFC,North,M001,2505.09,1,NONE
TXN0003371,2026-08-30 07:56:34+00:00,149,NETBANKING,AXIS,West,M003,5628.38,1,NONE
TXN0004614,2026-08-30 07:56:35+00:00,149,CARD,SBI,North,M002,1812.41,1,NONE
TXN0002923,2026-08-30 07:56:37+00:00,149,UPI,SBI,North,M005,1184.99,1,NONE
TXN0004150,2026-08-30 07:56:37+00:00,149,WALLET,ICICI,Central,M006,83.25,0,INSUFFICIENT_FUNDS
TXN0006903,2026-08-30 07:56:37+00:00,149,CARD,AXIS,South,M005,3002.89,0,CUSTOMER_CANCELLED
TXN0001361,2026-08-30 07:56:38+00:00,149,UPI,ICICI,West,M002,716.22,1,NONE
TXN0001627,2026-08-30 07:56:40+00:00,149,CARD,AXIS,West,M004,1564.72,1,NONE
TXN0001965,2026-08-30 07:56:41+00:00,149,CARD,SBI,East,M001,857.55,1,NONE
TXN0006910,2026-08-30 07:56:41+00:00,149,CARD,AXIS,North,M004,338.72,1,NONE
TXN0004540,2026-08-30 07:56:42+00:00,149,NETBANKING,KOTAK,South,M002,500.58,1,NONE
TXN0004691,2026-08-30 07:56:44+00:00,149,UPI,SBI,West,M005,1420.28,1,NONE
TXN0000255,2026-08-30 07:56:44+00:00,149,CARD,SBI,North,M003,915.55,1,NONE
TXN0005760,2026-08-30 07:56:50+00:00,149,NETBANKING,KOTAK,North,M002,1531.81,1,NONE
TXN0003609,2026-08-30 07:56:51+00:00,149,UPI,AXIS,South,M006,601.28,1,NONE
TXN0003765,2026-08-30 07:56:58+00:00,149,CARD,HDFC,Central,M005,3059.86,1,NONE
TXN0005819,2026-08-30 07:56:58+00:00,149,UPI,SBI,East,M003,483.74,1,NONE
TXN0000026,2026-08-30 07:57:02+00:00,150,NETBANKING,SBI,Central,M002,2061.37,0,BANK_DECLINED
TXN0002524,2026-08-30 07:57:04+00:00,150,WALLET,HDFC,West,M005,2818.47,1,NONE
TXN0003289,2026-08-30 07:57:05+00:00,150,UPI,SBI,South,M002,2670.05,1,NONE
TXN0004772,2026-08-30 07:57:06+00:00,150,UPI,SBI,South,M006,9006.2,1,NONE
TXN0004653,2026-08-30 07:57:07+00:00,150,NETBANKING,SBI,East,M002,1349.22,0,TIMEOUT
TXN0002449,2026-08-30 07:57:08+00:00,150,UPI,KOTAK,West,M006,1417.2,1,NONE
TXN0006356,2026-08-30 07:57:09+00:00,150,UPI,SBI,Central,M006,1448.34,1,NONE
TXN0005672,2026-08-30 07:57:13+00:00,150,CARD,HDFC,South,M004,1703.14,1,NONE
TXN0002104,2026-08-30 07:57:14+00:00,150,UPI,SBI,West,M004,3143.56,1,NONE
TXN0000076,2026-08-30 07:57:15+00:00,150,CARD,HDFC,East,M002,3674.71,1,NONE
TXN0005711,2026-08-30 07:57:17+00:00,150,UPI,ICICI,North,M002,4859.15,0,ISSUER_TIMEOUT
TXN0006502,2026-08-30 07:57:17+00:00,150,UPI,AXIS,West,M006,3910.93,1,NONE
TXN0002678,2026-08-30 07:57:19+00:00,150,UPI,HDFC,West,M004,1634.92,1,NONE
TXN0005244,2026-08-30 07:57:22+00:00,150,WALLET,SBI,Central,M001,2060.35,1,NONE
TXN0004624,2026-08-30 07:57:23+00:00,150,NETBANKING,SBI,North,M001,1945.82,1,NONE
TXN0002633,2026-08-30 07:57:25+00:00,150,NETBANKING,HDFC,South,M004,614.91,1,NONE
TXN0004117,2026-08-30 07:57:26+00:00,150,UPI,AXIS,North,M002,1201.55,1,NONE
TXN0006629,2026-08-30 07:57:27+00:00,150,NETBANKING,HDFC,South,M004,615.57,1,NONE
TXN0003248,2026-08-30 07:57:27+00:00,150,UPI,ICICI,South,M001,1010.23,1,NONE
TXN0002501,2026-08-30 07:57:29+00:00,150,UPI,AXIS,Central,M006,2808.94,1,NONE
TXN0000307,2026-08-30 07:57:32+00:00,150,UPI,KOTAK,South,M005,323.25,1,NONE
TXN0006857,2026-08-30 07:57:34+00:00,150,NETBANKING,ICICI,East,M001,827.47,1,NONE
TXN0004961,2026-08-30 07:57:36+00:00,150,NETBANKING,SBI,North,M006,563.54,0,BANK_DECLINED
TXN0000713,2026-08-30 07:57:37+00:00,150,CARD,AXIS,West,M001,563.04,1,NONE
TXN0003816,2026-08-30 07:57:39+00:00,150,UPI,HDFC,East,M006,1984.36,1,NONE
TXN0004165,2026-08-30 07:57:42+00:00,150,UPI,HDFC,East,M001,2894.35,1,NONE
TXN0000486,2026-08-30 07:57:43+00:00,150,NETBANKING,ICICI,South,M004,1336.4,1,NONE
TXN0000928,2026-08-30 07:57:44+00:00,150,UPI,ICICI,West,M003,285.03,0,ISSUER_TIMEOUT
TXN0000635,2026-08-30 07:57:45+00:00,150,CARD,AXIS,North,M004,1050.65,1,NONE
TXN0000248,2026-08-30 07:57:47+00:00,150,CARD,SBI,East,M003,2198.23,1,NONE
TXN0005511,2026-08-30 07:57:48+00:00,150,UPI,SBI,East,M001,1384.67,1,NONE
